CohortMonth,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0
2024-01-01,1.0,0.14232673267326731,0.16955445544554457,0.1485148514851485,0.1646039603960396,0.14727722772277227,0.16274752475247525,0.1782178217821782,0.14356435643564355,0.17202970297029702,0.17264851485148514,0.16893564356435645,0.1670792079207921,0.1547029702970297,0.1707920792079208,0.1639851485148515,0.1707920792079208,0.17017326732673269,0.15903465346534654,0.1478960396039604,0.15655940594059406,0.16893564356435645,0.15655940594059406,0.15841584158415842,0.16274752475247525,0.09777227722772278,0.1219059405940594,0.11014851485148515,0.11633663366336634,0.10148514851485149
2024-02-01,1.0,0.1733226837060703,0.16373801916932906,0.16373801916932906,0.15495207667731628,0.17012779552715654,0.16773162939297126,0.1365814696485623,0.1501597444089457,0.1389776357827476,0.17492012779552715,0.17412140575079874,0.14217252396166133,0.16054313099041534,0.16533546325878595,0.1597444089456869,0.16373801916932906,0.1501597444089457,0.18929712460063897,0.1485623003194888,0.1573482428115016,0.18130990415335463,0.15495207667731628,0.16373801916932906,0.10463258785942492,0.11261980830670927,0.11261980830670927,0.13019169329073482,0.1269968051118211,
2024-03-01,1.0,0.17597292724196278,0.15397631133671744,0.17174280879864637,0.1649746192893401,0.15397631133671744,0.14720812182741116,0.1548223350253807,0.1463620981387479,0.1505922165820643,0.17089678510998307,0.13705583756345177,0.1700507614213198,0.1446700507614213,0.16074450084602368,0.17428087986463622,0.15651438240270726,0.17681895093062605,0.16412859560067683,0.17681895093062605,0.16074450084602368,0.1455160744500846,0.1700507614213198,0.10575296108291032,0.11590524534686972,0.10913705583756345,0.11759729272419628,0.09898477157360407,,
2024-04-01,1.0,0.17429193899782136,0.1655773420479303,0.16230936819172112,0.16013071895424835,0.1394335511982571,0.14052287581699346,0.1775599128540305,0.1721132897603486,0.16339869281045752,0.1394335511982571,0.16339869281045752,0.14270152505446623,0.1655773420479303,0.16666666666666666,0.16230936819172112,0.15359477124183007,0.1710239651416122,0.1568627450980392,0.1721132897603486,0.16013071895424835,0.16775599128540306,0.10675381263616558,0.1187363834422658,0.10130718954248366,0.12091503267973856,0.09477124183006536,,,
2024-05-01,1.0,0.17552533992583436,0.173053152039555,0.15698393077873918,0.15451174289245984,0.20024721878862795,0.15945611866501855,0.15822002472187885,0.15945611866501855,0.1668726823238566,0.18665018541409148,0.15945611866501855,0.1681087762669963,0.14091470951792337,0.18170580964153277,0.1557478368355995,0.14833127317676142,0.15451174289245984,0.17058096415327564,0.15698393077873918,0.17181705809641531,0.1100123609394314,0.11990111248454882,0.103831891223733,0.1273176761433869,0.12360939431396786,,,,
2024-06-01,1.0,0.17378048780487804,0.17530487804878048,0.17073170731707318,0.14939024390243902,0.1524390243902439,0.16463414634146342,0.1600609756097561,0.1402439024390244,0.16158536585365854,0.13567073170731708,0.15701219512195122,0.17378048780487804,0.15853658536585366,0.16615853658536586,0.16615853658536586,0.16310975609756098,0.15396341463414634,0.15396341463414634,0.15548780487804878,0.10670731707317073,0.10060975609756098,0.11890243902439024,0.12195121951219512,0.0975609756097561,,,,,
2024-07-01,1.0,0.15875912408759124,0.14051094890510948,0.17518248175182483,0.16423357664233576,0.18613138686131386,0.14963503649635038,0.1551094890510949,0.17153284671532848,0.17883211678832117,0.17153284671532848,0.1678832116788321,0.1678832116788321,0.1843065693430657,0.15145985401459855,0.14963503649635038,0.17153284671532848,0.145985401459854,0.14963503649635038,0.07481751824817519,0.13138686131386862,0.12408759124087591,0.09671532846715329,0.11678832116788321,,,,,,
2024-08-01,1.0,0.1801125703564728,0.1726078799249531,0.17636022514071295,0.17823639774859287,0.15947467166979362,0.15947467166979362,0.1575984990619137,0.14446529080675422,0.1651031894934334,0.17636022514071295,0.17073170731707318,0.15947467166979362,0.18761726078799248,0.1894934333958724,0.1294559099437148,0.13883677298311445,0.17823639774859287,0.1125703564727955,0.1275797373358349,0.10881801125703565,0.13133208255159476,0.1125703564727955,,,,,,,
2024-09-01,1.0,0.15384615384615385,0.1588089330024814,0.1488833746898263,0.1761786600496278,0.13647642679900746,0.15384615384615385,0.1662531017369727,0.16377171215880892,0.15632754342431762,0.1588089330024814,0.1761786600496278,0.1662531017369727,0.20347394540942929,0.13399503722084366,0.16129032258064516,0.1935483870967742,0.09181141439205956,0.09429280397022333,0.1315136476426799,0.10669975186104218,0.10918114143920596,,,,,,,,
